,title,area,numberOfRooms,price,town,district
1300,KİRALIK 2+1 DAİRE MERKEZİ KONUMDA,90,2+1,7.250,Güneşli,Güneşli Mh.
1301,NEF 36 Basınekspress Kiralık 1+1 BOŞŞ,68,1+1,6.500,Mahmutbey,
1302,BAĞCILAR MEYDAN'DA 3+1 OTOPARKLI ASANSÖRLÜ KİRALIK DAİRE,115,3+1,6.200,Bağcılar,Merkez Mah.
1303,EŞYALI KİRALIK DAİRE 1+1. 70M2 YENİ DAİRE,70,1+1,3.500,Kirazlı,Kirazlı Mh.
1304,NUROLPARK GÜNEŞLİ'DE 1+1 EŞYALI KİRALIK DAİRE,76,1+1,11.500,Güneşli,15 Temmuz Mh.
1305,"GÜNEŞLİ'DE KİRALIK 4+1 , 220 M2 FULL PEYZAJ BAHÇE KATI",220,4+1,17.250,Hürriyet,Bağlar Mh.
1306,PEROLA REZİDANS DA FULLL LÜKS SIFIR EŞYALI STÜDYO DAİRE.,55,1+0,7.000,Güneşli,15 Temmuz Mh.
1307,MADENOĞLU'NDAN* EMKA SİTESİNDE ARA KAT KOMBİLİ 2+1 FERAH DAİRE..,95,2+1,5.750,Bağcılar,Çınar Mh.
1308,GARDENYA EVLERİNDE 3+1-172M2-13.KAT BAKIMLI OTURUMA HAZIR DAİRE,172,3.5+1,16.000,Hürriyet,Bağlar Mh.
1309,KİRALIK DAİRE 3+1. 115M2 1 KAT FUL + FUL,115,3+1,5.500,Bağcılar,Fevzi Çakmak Mh.
1310,BAĞCILAR PAPAZKÖPRÜSÜN'DE BEKARLARA UYGUN BÜYÜK KİRALIK DAİRE !,110,2+1,4.100,Kirazlı,Kirazlı Mh.
1311,EXPRESS 24 BASIN EKSPRES ÜZERINDE 2+1 EŞYALI KIRALIK DAIRE,107,2+1,20.000,Mahmutbey,
1312,Hastaneye Yakın Kiralık Ful Eşyalı& Mobilyalı 180m 3+2Lüx Dublex,180,3+2,15.000,Bağcılar,Çınar Mh.
1313,BATIŞEHİR 4+1 KİRALIK DAİRE,255,4.5+1,28.000,Bağcılar,Göztepe Mh.
1314,"OTOPARKLI,AS­ANSÖRLÜ,YENİ BİNA,B.E.A.HAST.YANI ARA KAT",100,2+1,7.000,Bağcılar,Merkez Mah.
1315,2+1 FULL ANKASTRELİ ULTRA LÜX TERS DUBLEX DAİRE,100,2+1,6.250,Barbaros,/YeşilbağYıldıztepe Mh.
1316,NEF BASIN EKSPRES EŞYALI 1+1,55,1+1,13.000,Mahmutbey,
1317,BAĞCILAR 100 . YIL MAH.DE SİTE DE 3+1 KİRALİK DAİRE,140,3+1,8.500,Bağcılar,100. Yıl Mh.
1318,Güneşli kiralık dubleks,160,2+1,7.000,Hürriyet,Bağlar Mh.
1319,Göztepe Mahallesinde Kiralık Komple Tadilatlı 170 m2 3+1 Daire,170,3+1,8.500,Bağcılar,Göztepe Mh.
1320,Fevzi çakmak Mahallesi'nde kiralık çatı katı,70,2+1,4.500,Kemalpaşa,Kemalpaşa Mh.
1321,sahibinden kiralık eşyalı daire,100,2.5+1,6.000,Barbaros,/YeşilbağYıldıztepe Mh.
1322,"KAPİTALDEN NİRVANA GÜNEŞLİDE 1,5+1 EŞYALI LÜKS KİRALIK DAİRE",54,1.5+1,10.000,Hürriyet,Bağlar Mh.
1323,2 + 1 ara kat kiralık daire,85,2+1,5.200,Barbaros,/Yeşilbağİnönü Mh.
1324,BAĞCILAR FEVZİ ÇAKMAKTA SIFIR BİNADA ULTRA LÜX DUBLEX DAİRE,250,5+1,12.750,Bağcılar,Fevzi Çakmak Mh.
1325,شقة فخمة للايجار الشهري,84,1+1,10.500,Mahmutbey,
1326,شقة فخمة مفروشة غرفة وصالة eşyalı kiralık daire,84,1+1,15.500,Güneşli,15 Temmuz Mh.
1327,BAĞCILAR ÇINAR OLİMPİA PARK SİTESİNDE 135 M2 3+1 KİRALIK DAİRE,135,3+1,8.000,Bağcılar,Fevzi Çakmak Mh.
1328,3+1 7/24 güvenlikli medipol hastanesi ve metro yakını tadilatlı,130,3+1,10.000,Bağcılar,Göztepe Mh.
1329,kiralık Daire,140,3+1,7.000,Güneşli,Güneşli Mh.
1330,* BATIŞEHİR KİRALIK 2+1 KIŞ BALKONLU MÜSTAKİL BAHÇE KATI DAİRE !,186,2+1,18.000,Bağcılar,Göztepe Mh.
1331,KIRAZLI LİFE SİTESİ KİRALİK 2+1 DAİRE,95,2+1,8.000,Kirazlı,Kirazlı Mh.
1332,BAĞCILAR YENİ MAH.SİTE İÇİNDE KİRALIK 3+1 EŞYALI DAİRE,129,3+1,9.000,Kirazlı,Yenimahalle Mah.
1333,3M Smart'tan Güneşli Bağlar Mah.Manzaralı 2+1 Kiralık,118,2+1,8.000,Hürriyet,Bağlar Mh.
1334,Kiralık Havuzlu 3+1 Bağcılar Batışehir Sitesi,210,3+1,20.000,Bağcılar,Göztepe Mh.
1335,15 Temmuz mah. Kiralık 3+1 daire,90,3+1,5.000,Güneşli,15 Temmuz Mh.
1336,Bağcılar Coreliving Proj. Sıfır Balkonlu Kiralık 140m² 2+1 Daire,140,2+1,11.500,Mahmutbey,
1337,Batışehir'de 1+0 Oturuma Hazır Yüksek Kat Kiralık Daire,47,1+0,6.300,Bağcılar,Göztepe Mh.
1338,KİRAZLI METROYA YAKIN 3+1 KİRALIK DAİRE,115,3+1,7.900,Kirazlı,Kirazlı Mh.
1339,"3 CEPHE AYDINLIK,FERAH,WC BANYO AYRI,BALKONLU YÜKSEK GİRİŞ",85,2+1,6.000,Bağcılar,Merkez Mah.
1340,GÜNEŞLİ MEYDANA 2DK MESAFEDE KİRALIK 200M2 DUBLEX DAİRE,200,3+2,8.500,Güneşli,Güneşli Mh.
1341,"GÜNEŞLİ PARK GARDENYA EVLERİNDE,FULL PEYZAJ,3+1,177M2 KİRALIK",177,3.5+1,16.000,Hürriyet,Bağlar Mh.
1342,NurolPark güneşli rezidans 1+1 KİRALIK DAİRE,85,1+1,8.250,Güneşli,15 Temmuz Mh.
1343,1+1 KİRALİK EŞYALI DAİRE,85,1+1,7.500,Bağcılar,Göztepe Mh.
1344,"GÜNEŞLİ PARK EVLERİNDE,BAHÇE KATI,1+1,70M2,BAHÇE KULLANIMLI",70,1+1,8.000,Güneşli,Güneşli Mh.
1345,BATIŞEHİR HİRA'DAN ASKERİYE MANZARALI 3+1 KİRALIK DAİRE,152,3+1,15.000,Bağcılar,Göztepe Mh.
1346,MAHMUTBEY DE 200 M2 5+1 SİTE İÇİ KİRALIK DAİRE,200,5+1,13.500,Mahmutbey,
1347,Sitede Kiralik Daire,90,2+1,7.500,Kirazlı,Kirazlı Mh.
1348,BAĞCLAR ÇINAR MAH YEN BİNA YÜKSEK GİRİŞ MEMURA KİRALK 1+1 DAİRE,50,1+1,4.500,Bağcılar,Çınar Mh.
1349,BAĞCILAR MERKEZDE EŞYALI MOBİLYALI TERASLI KİRALIK LÜKS DAİRE,200,4+4,20.000,Bağcılar,Merkez Mah.
1350,TOYA NEXT 1+1 KİRALIK DAİRE شقة للإيجار,58,1+1,7.500,Güneşli,15 Temmuz Mh.
1351,2+1 KAROT ALINMIŞ 3 AYLIK KİRALIK DAİRE,105,2+1,4.000,Kirazlı,Kirazlı Mh.
1352,VOX DAN BATIŞEHİRDE KİRALIK 3+1TAŞINMAYA HAZIR KAPALI MUTFAK,210,3+1,25.000,Bağcılar,Göztepe Mh.
1353,Altınbaş üniversitesi yanında 1+1 eşyalı daire,70,1+1,9.000,Mahmutbey,
1354,BEKARA UYGUN DAİRE,50,1+0,3.300,Kemalpaşa,Kemalpaşa Mh.
1355,REMLİNE 'DAN EŞYALI KİRALIK KİRAZLI METRO YANINDA 3+1,130,3+1,9.999,Kirazlı,Kirazlı Mh.
1356,Automall sitesinde 1+1,85,1+1,5.500,Bağcılar,100. Yıl Mh.
1357,BASIN EKSPRES TOYA NEXT'TE PEYZAJ MANZARALI KİRALIK SIFIR 1+1,65,1+1,7.250,Güneşli,15 Temmuz Mh.
1358,METROYA YAKIN SİTE 3+1 130 m2 GÜVENLİK Ç.PARKI KAMELYA SPOR SAL,130,3+1,8.800,Kirazlı,Yenimahalle Mah.
1359,MAHMUTBEY CORE LİVİNG PROJESİNDE 1+1 KİRALIK DAİRE,75,1+1,7.250,Mahmutbey,
1360,TOYA NEXT KİRALIK SIFIR DAİRE DAİRENİN VİDEOSUNU İSTEYEBİLİRSİNİ,110,2+1,10.500,Güneşli,15 Temmuz Mh.
1361,ZÜMRÜT.TEN BASIN EXPRESS GÜL PROJE EXPRESS FULL EŞYALI 1+0 DAİRE,60,1+0,9.000,Mahmutbey,
1362,PEROLA RESİDANCE KİRALIK 1+1 YÜKSEK KAT,74,1+1,7.000,Güneşli,15 Temmuz Mh.
1363,شقة للايجار السنوي ببغجلار بمجمع فاخر (annual rent),75,1+1,7.500,Hürriyet,Bağlar Mh.
1364,GÖNÜL EMLAKTAN SANCAK TEPE MH 3+1 FUL EŞYALI KİRALIK DAİRE,130,3+1,7.500,Bağcılar,Sancaktepe Mah.
1365,GÜNEŞLİ HÜRRİYET MAH. 3+1 130m GENİŞ BALKONLU KİRALIK DAİRE,130,3+1,7.000,Hürriyet,Hürriyet Mh.
1366,YENİ MAH METRO YÜRÜME MESAFESİNDE 3+1 140 M2 KİRALIK DAİRE,140,3+1,8.000,Kirazlı,Yenimahalle Mah.
1367,1+1 kiralıl full eşyalı lüks daire,65,1+1,10.000,Mahmutbey,
1368,GÜNEŞLİ NUROLPARK'TA 3+1 KİRALIK DAİRE,170,3+1,17.500,Güneşli,15 Temmuz Mh.
1369,BATIŞEHİR ALF ALLİANCE'TA KİRALIK EŞYALI 1+1 DAİRE,75,1+1,10.500,Bağcılar,Göztepe Mh.
1370,DEVLET MEMURU AİLEYE 3+1 KİRALIK,125,3+1,5.900,Barbaros,/YeşilbağYavuz Selim Mah.
1371,BATIŞEHİR HİRA'DAN KİRALIK BÜYÜK TİP 1+1 DAİRE,86,1+1,9.500,Bağcılar,Göztepe Mh.
1372,SURYAPI MİRAGE'DA TEK YETKİLİ KA44'DEN KİRALIK EŞYALI 2+1 DAİRE,95,2+1,12.500,Güneşli,15 Temmuz Mh.
1373,2+1 EŞYALI KİRALIK,138,2+1,14.000,Mahmutbey,
1374,GÜNEŞLİ HÜRRİYET MAHALLESİNDE KİRALIK 1+1 DAİRE,120,1.5+1,4.750,Hürriyet,Hürriyet Mh.
1375,BAGCILAR KEMAL PAŞA MAH KİRALIK 3+1 DAİRE,140,3+1,7.000,Kemalpaşa,Kemalpaşa Mh.
1376,EŞYALİ KİRALIK 2+1 SİTDE DAİRE,90,2+1,8.500,Kirazlı,Yenimahalle Mah.
1377,REFERANS GÜNEŞLİ DE KİRALIK 1+1 LÜKS SİTE DAİRE.,60,1+1,7.250,Güneşli,Güneşli Mh.
1378,KİRALIK 2+1 100 MT HÜRRİYET MAH,100,2+1,6.500,Hürriyet,Hürriyet Mh.
1379,REMLİNE 'DAN EŞYALI KİRALIK KİRAZLI METRO YANINDA 2+1 100m2,120,2+1,9.499,Kirazlı,Kirazlı Mh.
1380,Bağcılar Kirazlı Mah. Kiralık Site İçi Daire(1 Yıllık Kiralıktır,95,2+1,7.700,Kirazlı,Kirazlı Mh.
1381,TOYA NEXT'TE LÜKS EŞYALI 1+1 KELEPİR KİRALIK DAİRE,75,1+1,25.000,Güneşli,15 Temmuz Mh.
1382,BATI ŞEHIR DE 2+1 90 M2 KAT2 LUX EŞYALI DAIRE,90,2+1,16.000,Bağcılar,Göztepe Mh.
1383,KİRALIK daire hazır geniş 1+1 güneşli 212 AVM karşısı nef 36,70,1+1,6.950,Mahmutbey,
1384,KAPİTALDEN NİRVANA GÜNEŞLİDE 3+1 LÜKS KİRALIK DAİRE,94,3+1,12.000,Hürriyet,Bağlar Mh.
1385,SUNFLAMİNGO EVLERİNDE KİRALIK 2+1 DAİRE,135,2+1,11.000,Güneşli,15 Temmuz Mh.
1386,KİRALIK 2+1 115 M2 EŞYALI TEMİZ DAİRE !,115,2+1,7.500,Barbaros,/YeşilbağYavuz Selim Mah.
1387,SAHİBİNDEN BATIŞEHİRDE PEYZAJ MANZARALI 3+1 KİRALIK DAİRE,185,3+1,20.000,Bağcılar,Göztepe Mh.
1388,"MAHMUTBEY MEYDANDA, METRO DURAĞININ YAKININDA, 3+1 KİRALIK DAİRE",125,3+1,15.000,Demirkapı,Demirkapı Mh.
1389,sahibinden 2+1 eşyalı kiralık daire,115,2+1,7.000,Güneşli,15 Temmuz Mh.
1390,BAĞCILAR GÜNEŞLİDE SİTE İÇİNDE KİRALIK 2+1 DAİRE,115,2+1,7.000,Güneşli,Güneşli Mh.
1391,KİRALIK EV,150,2+1,7.000,Hürriyet,Hürriyet Mh.
1392,2+1 TOYO NEXTE KİRALIK DAİRE,136,2+1,12.000,Güneşli,15 Temmuz Mh.
1393,Yeni meskenden kiralık 3+1 DAİRE,120,3+1,6.500,Kirazlı,Kirazlı Mh.
1394,NUROL PARK KİRALIK BOŞ 3+1 AÇIK MUTFAK 160m2 PEYZAJ CEPHE GÜNCEL,160,3+1,15.500,Güneşli,15 Temmuz Mh.
1395,BAĞCILAR KİRAZLI MH 2+1 100m2 4.KAT 7500 TL OTOPARKLI,100,2+1,7.500,Kirazlı,Kirazlı Mh.
1396,GÜNEŞLİ HÜRRİYET MAHALLESİNDE KİRALIK 2+1 DAİRE,120,2+1,6.250,Hürriyet,Hürriyet Mh.
1397,GÜNEŞLİ HÜRRİYET MAHALLESİNDE KİRALIK 2+1 DAİRE,90,2+1,5.250,Hürriyet,Hürriyet Mh.
1398,3+1 batı şehirde kiralık lüks daire شقة للايجار,175,3+1,20.000,Bağcılar,Göztepe Mh.
1399,LUXURY APARTMENT 2+1 FOR SHORT RENT للإيجار السياحي,138,2+1,19.000,Mahmutbey,
1400,LÜKS 1+1 EŞYALI DAİRE NİRVANA,75,1+1,12.000,Hürriyet,Bağlar Mh.
1401,SUN FLAMİNGO PARK SİTESİN DE HAVUZ MANZARALI KİRALIK 2+1,135,2+1,12.000,Güneşli,15 Temmuz Mh.
1402,BATIŞEHİR'DE BATI PALACE'TAN 2+1 KİRALIK PEYZAJ DAİRE ^,130,2+1,15.000,Bağcılar,Göztepe Mh.
1403,GÜNEŞLİ KONUTLARINDA 24 SAAT GÜVENLİKLİ AİLE SİTESİ,115,2+1,12.500,Hürriyet,Bağlar Mh.
1404,1+1 MAHMUTBEY'DE POLAT TOWER SITESI| FLAT FOR RENT | شقة للايجار,75,1+1,9.000,Mahmutbey,
1405,BATIŞEHİR HİRADAN 3+1 KÖŞE PEYZAJ MANZARALI KİRALIK DAİRE,175,3+1,17.000,Bağcılar,Göztepe Mh.
1406,GÜNEŞLİ'DE PRESTİJLİ SİTEDE KİRALIK 1+0 STÜDYO,41,1+0,4.900,Güneşli,15 Temmuz Mh.
1407,*BATIŞEHİR DE KİRALIK 2+1 FULL EŞYALI PEYZAJ CEPHELİ DAİRE !!,105,2+1,16.500,Bağcılar,Göztepe Mh.
1408,MESKENDEN KİRALIK LÜKS EŞYALI DAİRE,120,3+1,13.000,Kirazlı,Yenimahalle Mah.
1409,Bağcılar' demirkapida kiralık 3+1 eşyalı daire asansörlü,125,3+1,6.000,Demirkapı,Demirkapı Mh.
1410,Bağcılar Kazımkarabekir Mahallesi 3+1 Full Eşyalı Kiralık Daire,145,3+1,10.000,Barbaros,/YeşilbağKazım Karabekir Mh.
1411,Güneşlide 2+1 KİRALIK DAİRE YENİ METROYA YAKIN,110,3+1,5.000,Güneşli,15 Temmuz Mh.
1412,Bağcılar Kirazlı Mahallesin de 2+1 Full Eşyalı Kiralık Daire,125,2+1,9.500,Kirazlı,Kirazlı Mh.
1413,BAĞCILAR YILDIZTEPEDE 2+1 BAHÇEKAT DAİRE,80,2+1,3.500,Barbaros,/YeşilbağYıldıztepe Mh.
1414,GÖZTEPE MEYDANA YAKIN KONUMDA 5+1 DUBLEX AÇIKLAMAYI OKUYUNUZ,200,5+1,10.000,Bağcılar,Göztepe Mh.
1415,BAĞCILAR SANCAKTEPE MAH.2+1 90m2 KİRALIK DAİRE,95,2+1,5.500,Bağcılar,Sancaktepe Mah.
1416,BAĞCILAR PANORAMA EVLERİNİN EN BÜYÜK VE EN ÖZEL KİRALIK DAİRESİ,198,3+1,19.000,Bağcılar,Merkez Mah.
1417,POLAT TOWERS BASIN EXPRSTE KİRLIK 2+1 DAİRE OFİS KULANIMNA UYGUN,125,2+1,13.000,Mahmutbey,
1418,Paylaşımlı daire (kiralık oda),125,2+1,4.000,Güneşli,15 Temmuz Mh.
1419,"PRİME SUİTES, FULL EŞYALI KİRALIK 2+1 مف للاجار السياحي والسنوي",120,2+1,14.000,Mahmutbey,
1420,CITY'S DEN BATIŞEHİR DE 1+1 KİRALIK ORMAN MANZ. YÜKSEK KAT DAİRE,70,1+1,7.300,Bağcılar,Göztepe Mh.
1421,güneşli meydana yakın sıfır daire. 2 + 1 شقة فاخرة في المجمع,115,2+1,10.000,Güneşli,15 Temmuz Mh.
1422,BASIN EXPRESS'TE 1+1 KİRALIK DAİRE,58,1+1,7.000,Güneşli,15 Temmuz Mh.
1423,nef 36 basın ekspres kiralık boş 1+1 شقة فارغة للايجار,65,1+1,6.500,Mahmutbey,
1424,ACİL KİRALIK RESIDANCE'DA FULL ANKASTRELİ LÜKS DAİRE,110,2+1,8.500,Mahmutbey,
1425,BAĞCILAR MEYDANINA 10 DK. YÜRÜME MESAFESİNDE 1. KAT EŞYALI DAİRE,75,2+1,5.000,Barbaros,/YeşilbağYıldıztepe Mh.
1426,TURKON GÜNEŞLİ MEYDANDA SİTE İÇİNDE 2+1 110 M2 KİRALİK LÜX DAİRE,110,2+1,12.500,Hürriyet,Hürriyet Mh.
1427,BAĞLAR MAH.DE YABANCI AİLEYE KİRALİK 4+1 240 M2 DAİRE,260,4+1,7.000,Hürriyet,Bağlar Mh.
1428,GÜNEŞLİ'DE PRESTİJLİ SİTEDE KİRALIK 1+0 EŞYALI,41,1+0,5.500,Güneşli,15 Temmuz Mh.
1429,güneşli meydana yakın sıfır 3+1 site içerisinde daire.,140,3+1,12.000,Güneşli,Güneşli Mh.
1430,Lütfen mesajla ulasın,110,2+1,4.650,Bağcılar,Göztepe Mh.
1431,BATIŞEHİR PREMİUM 2.EL TEK YETKİLİDEN 3+1 BAHÇE TERASLI KİRALIK,230,3+1,21.000,Demirkapı,Demirkapı Mh.
1432,BASIN EKSPRES TOYA NEXT'TE PEYZAJ MANZARA EŞYALI KİRALIK 1+1,75,1+1,15.000,Güneşli,15 Temmuz Mh.
1433,SULYAPIDAN KİRAZLIDA EŞYALI DUBLEX DAİRENİN ALT KATI KİRALIK,95,2+1,7.000,Kirazlı,Kirazlı Mh.
1434,1+1 TOYO NEXTE KİRALIK DAİRE,100,1+1,10.000,Güneşli,15 Temmuz Mh.
1435,Kiralık daire,95,2+1,5.000,Kemalpaşa,Fatih Mah.
1436,KİRALIK EV,80,2+1,6.000,Güneşli,Güneşli Mh.
1437,Toya Next 1+1 Ful Eşyalı Kiralık daire,70,1+1,13.000,Güneşli,15 Temmuz Mh.
1438,ALTINBAŞ ÜNİ KARŞISI DOUBLEPARK REZİDANSTA KİRALIK 2+1 DAİRE,120,2+1,10.500,Mahmutbey,
1439,BATIŞEHİR ALF ALLİANCE'DA KİRALIK 3+1 PEYZAJ MANZARA DAİRE,175,3+1,21.000,Bağcılar,Göztepe Mh.
1440,BATIŞEHİR 2+1 BOŞ PEYZAJ MANZARALI YABANCIYA UYGUNDUR 15.000 TL,105,2+1,15.000,Bağcılar,Göztepe Mh.
1441,CİTY'S DEN BATIŞEHİR DE BOŞ FERAH 2+1 KİRALIK DAİRE,125,2+1,11.500,Bağcılar,Göztepe Mh.
1442,BAĞCILAR TABYA DA YÜRÜYÜŞ YOLUNA YAKIN MEMURA KİRALIK 2+1 DAİRE,95,2+1,4.500,Bağcılar,Fevzi Çakmak Mh.
1443,Bağcılar Kazımkarabekir Mahallesi 2+1 Çift Balkon Kiralık Daire,135,2+1,8.500,Barbaros,/YeşilbağKazım Karabekir Mh.
1444,GOLD VİZYON'DAN 9'AY OLARAK KİRALIK HÜRİYET MAH ÇATI KATI,40,1+1,3.500,Hürriyet,Hürriyet Mh.
1445,BUTİK SİTE İÇERİSİNDE KİRALIK 2+1 DAİRE,95,2+1,7.750,Güneşli,Güneşli Mh.
1446,KİRAZLI METROSUNA YAKIN YENİ DAİRE,122,2+1,7.250,Barbaros,/Yeşilbağİnönü Mh.
1447,Kiralık FULL EŞYALI SIFIR 1+1 Residence DAİRE-HOME OFİS-BALKONLU,75,1+1,10.500,Güneşli,15 Temmuz Mh.
1448,BAĞCILAR KAZIM KARABEKİR MH 2+1 100m2 9.KAT 8250 TL,100,2+1,8.250,Barbaros,/YeşilbağKazım Karabekir Mh.
1449,TEK YETKİLİ KA44 GAYRİMENKULDEN NUROLPARK'TA 1+1 EŞYALI DAİRE,58,1+1,11.000,Güneşli,15 Temmuz Mh.
1450,PEROLAآپارتمان 1+1 واقع در باغجیلار در برج,70,1+1,6.500,Güneşli,15 Temmuz Mh.
1451,Gyoo REZİDANS'da SAYILI KİRALIK 1+1 EŞYALI DAİRELER,76,1+1,11.000,Mahmutbey,
1452,Basin Ekspres Toya Next projesi Kiralik Sifir Esyali 2+1 Daire,140,2+1,18.500,Güneşli,15 Temmuz Mh.
1453,BASIN EKSPRES TOYA NEXT 'TE 70M2 1 +1 LÜKS EŞYALI KİRALIK DAİRE,70,1+1,12.000,Güneşli,15 Temmuz Mh.
1454,SUN FLAMİNGO SİTESİNDE KİRALIK 2+1 DAİRE,135,2+1,12.000,Güneşli,15 Temmuz Mh.
1455,Kirazlı Metro Dibinde 3+1 Yarı Eşyalı Kiralık Daire 110 m2,115,3+1,6.000,Barbaros,/YeşilbağBarbaros Mah.
1456,BAĞCILAR ÇİFTLİK 'TE 1+1 4.KAT BALKONLU AYRI MUTFAKLI,60,1+1,3.000,Demirkapı,Demirkapı Mh.
1457,KİRAZLI MAHALLESİNDE SAHİBİNDEN TEMİZ EŞYALI DAİRE,90,2+1,4.000,Kirazlı,Kirazlı Mh.
1458,BAĞCILAR MAHMUTBEY METRO YANI FULL EŞYALI KİRALIK 3+1 DAİRE,145,3+1,25.000,Bağcılar,Göztepe Mh.
1459,BAĞCILAR KİRAZLIDA SİTE İÇİ METROYA YAKIN 2+1 DAİRE,95,2+1,7.500,Kirazlı,Kirazlı Mh.
1460,PROFİDEN 2+1,100,2+1,5.250,Güneşli,Güneşli Mh.
1461,GÖNÜL EMLAKTAN BAĞCILAR FEVZİ ÇAKMAK MH 3+1 3.KAT KİRALIK,130,3+1,5.900,Bağcılar,Fevzi Çakmak Mh.
1462,FOR REND 1+1 APARMENT FURNISHED İN TOYA NEXT RESİDENCE !!!,72,1+1,10.000,Güneşli,15 Temmuz Mh.
1463,BASINEKSPRES NUROLPARK PLAZA'DA 190 M2 KİRALIK OFİS,190,5+1,31.500,Güneşli,15 Temmuz Mh.
1464,FIRSAT!!! VOX DAN KULLANIMA HAZIR KİRALIK BOŞ 1+1 DAİRE,76,1+1,6.999,Bağcılar,Göztepe Mh.
1465,NEF 36 Basınekspres Kiralık 1+1 BOŞ OTURUMA HAZIR,68,1+1,6.500,Mahmutbey,
1466,TOYA NEXT 1+1 Kiralık eşyalı daire,52,1+1,10.000,Güneşli,15 Temmuz Mh.
1467,1+0 Sıfır Daire /açıklama okuyabilirsiniz aramaktan önce,56,1+0,5.000,Mahmutbey,
1468,nef 36 basın expres kiralık boş 1+1 شقة فارغة للايجار,87,1+1,6.500,Mahmutbey,
1469,ANKA EMLAK'TAN ARK RESİDENCE DE 1+1 KİRALIK DAİRE,70,1+1,7.800,Güneşli,15 Temmuz Mh.
1470,BAĞCILAR FATİH MAHALLESİNDE KİRALIK DAİRE 2+1,90,2+1,5.250,Kemalpaşa,Fatih Mah.
1471,TURKON HÜRRİYET MAH TÜRSAN BLOKLARINDA 3+1 150 M2 KİRALIK DAİRE,150,3+1,7.750,Hürriyet,Hürriyet Mh.
1472,Gül Proje Express te Eşyalı Kiralık 1+0 / 1+1 ALTERNATIF,56,1+0,8.500,Mahmutbey,
1473,3+1 Güneşli meydan sıfır bina kiralık daire 140m2,155,3+1,13.000,Güneşli,Güneşli Mh.
1474,GYOO RESIDENCE LÜKS EŞYALI KİRALIK 1+1 DAİRE,61,1+1,12.000,Mahmutbey,
1475,BAĞCILAR MEYDANDA YENİ BİNA ASANSÖR KAPALI OTOPARKLI KİRALIK 3+1,140,3+1,13.000,Bağcılar,Sancaktepe Mah.
1476,Mahmutbey site içi kiralık daire,75,1+1,7.500,Mahmutbey,
1477,Güneşlipark'ta Kiralık 1+1 Daire,70,1+1,7.000,Güneşli,Güneşli Mh.
1478,GOLDEN CITY'DEN BATIŞEHİR'DE 1+1 EŞYALI KİRALIK DAİRE,76,1+1,10.000,Bağcılar,Göztepe Mh.
1479,REMLİNE 'DAN 2+1 Eşyalı Kiralık Daire,115,2+1,7.000,Güneşli,15 Temmuz Mh.
1480,160 M² 3+1 3. KAT ÇATI KATI ÇİFT TERASLI,90,2+1,6.000,Kemalpaşa,Fatih Mah.
1481,ÇELEBİ EMLAKTAN BUTİK SİTEDE SIFIR KİRALIK DAİRE...,125,3+1,11.500,Bağcılar,Merkez Mah.
1482,BATIŞEHİR K2 REZİDANS DA KİRALIK 1+1 DAİRE,70,1+1,7.750,Bağcılar,Göztepe Mh.
1483,Kirazlı'da Merkezi Konumda Full Eşyalı 2+1 Daire,100,2+1,9.500,Kirazlı,Kirazlı Mh.
1484,FOR REND 2+1 LUX APARMENT İN TOYA NEXT 12.000 TL !!!,100,2+1,12.000,Güneşli,15 Temmuz Mh.
1485,TORUNLAR EMLAKTAN KİRALIK SIFIR BİNADA 3+1 1.KAT DAİRE YENİ MAH,120,3+1,10.000,Kirazlı,Yenimahalle Mah.
1486,SAHİBİNDEN FULL EŞYALI 2+1 KİRALIK DAİRE,100,2+1,9.500,Kirazlı,Kirazlı Mh.
1487,Merkezi konumda 2+1 Daire,120,2+1,7.500,Barbaros,/YeşilbağKazım Karabekir Mh.
1488,MESKENDEN KİRALIK DAİRE,85,2+1,7.500,Kirazlı,Kirazlı Mh.
1489,bağcılar / 15temmuz mh kiralık 3+1 y.giriş daire,170,3+1,6.000,Güneşli,15 Temmuz Mh.
1490,Yeni Binada daire,150,2+1,7.000,Hürriyet,Hürriyet Mh.
1491,BATIŞEHIR'DE 1+1 KIRALIK LÜKS DAİRE,76,1+1,10.000,Bağcılar,Göztepe Mh.
1492,NİRVANA GÜNEŞLİ 3+1 LÜX KİRALIK DAİRE BASIN EXPRESSE 5 DK,130,3+1,11.490,Hürriyet,Bağlar Mh.
1493,KA EMLAKTAN KİRALIK DAİRE,100,2+1,7.000,Güneşli,Güneşli Mh.
1494,NUROLPARK SİTESİ LÜKS FULL EŞYALI 1+1 YÜKSEK KAT KİRALIK DAİRE,76,1+1,12.500,Güneşli,15 Temmuz Mh.
1495,BATIŞEHİR PREMİUM 2.EL TEK YETKİLİDEN 1+1 KİRALIK DAİRE,65,1+1,7.300,Bağcılar,Göztepe Mh.
1496,güneşli 15 temmuz mah site içinde 2+1 80 m2 kiralık daire,80,2+1,6.500,Güneşli,15 Temmuz Mh.
1497,GÜNEŞLİ CORNER LİFE SİTESİNDE 1+1 KULLANIŞLI DAIRE,75,1+1,7.500,Mahmutbey,
1498,GÖNÜL EMLAKTAN BAĞCILAR FEVZİ ÇAKMAK MH 3+1 KİRALIK DAİRE,130,3+1,5.800,Barbaros,/YeşilbağYavuz Selim Mah.
1499,BASIN EKSPRES - PRİME SUİTES FULL EŞYALI 1+1 KİRALIK DAİRE,73,1+1,10.000,Mahmutbey,
